CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time,Column1,queue+talk,time_less_100,time_less_200,time_less_300,time_less_500,time_greater_500,CALL_DATE,CALL_TIME_ONLY,mainOption_clean,subOption_clean,Combination
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,T,,,T,NO,NO,NO,NO,False,,,NO,NO,0,0,13,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,7.0,,S7,NO,NO,NO,NO,True,-9.52,S7,YES,YES,1200,0,1271,,1200,False,False,False,False,True,2026-05-13,22:17:00,7,Null,7 + Null
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,6615.44,S2,NO,NO,0,0,59,,0,True,True,True,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,2968.95,S2,YES,YES,1178,113,1377,,1291,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5811.92,S2,YES,NO,0,0,160,,0,False,True,True,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,124.36,S41,NO,NO,0,0,94,,0,True,True,True,True,False,2026-05-13,22:17:00,4,extragb,4 + extragb
2026-05-13 22:17:00,S,3.0,,S3,NO,NO,NO,NO,True,13087.65,S3,YES,YES,1022,508,1629,,1530,False,False,False,False,True,2026-05-13,22:17:00,3,Null,3 + Null
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,24,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,2007.24,S2,YES,NO,0,0,171,,0,False,True,True,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-22.1,S2,YES,NO,0,0,815,,0,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,1.0,,S1,NO,NO,NO,NO,True,-52.84,S1,YES,NO,0,0,421,,0,False,False,False,True,False,2026-05-13,22:17:00,1,Null,1 + Null
2026-05-13 22:17:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,-11.95,S41,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,22:17:00,4,extragb,4 + extragb
2026-05-13 22:17:00,S,3.0,,S3,NO,NO,NO,NO,True,11484.01,S3,NO,NO,0,0,127,,0,False,True,True,True,False,2026-05-13,22:17:00,3,Null,3 + Null
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5083.95,S2,YES,NO,0,0,138,,0,False,True,True,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5912.53,S2,YES,YES,1188,39,1315,,1227,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-46.1,S2,YES,NO,0,0,573,,0,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-176.66,S2,YES,NO,0,0,326,,0,False,False,False,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,61,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,692.95,S2,YES,NO,0,0,427,,0,False,False,False,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,7.0,,MOBITEL_S7,NO,NO,NO,NO,True,2427.92,S7,YES,YES,1110,278,1499,,1388,False,False,False,False,True,2026-05-13,22:17:00,7,Null,7 + Null
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,1555,,0,False,False,False,False,True,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,2.0,,S2,NO,NO,NO,NO,True,9614.05,S2,NO,NO,0,0,44,,0,True,True,True,True,False,2026-05-13,22:17:00,2,Null,2 + Null
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,26,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,3955.67,S41,NO,NO,0,0,64,,0,True,True,True,True,False,2026-05-13,22:17:00,4,extragb,4 + extragb
2026-05-13 22:17:00,S,7.0,,S7,NO,NO,NO,NO,True,-0.19,S7,YES,YES,1181,86,1396,,1267,False,False,False,False,True,2026-05-13,22:17:00,7,Null,7 + Null
2026-05-13 22:17:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,5431.36,S41,NO,NO,0,0,39,,0,True,True,True,True,False,2026-05-13,22:17:00,4,extragb,4 + extragb
2026-05-13 22:17:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,-22.63,S2,YES,NO,0,0,180,,0,False,True,True,True,False,2026-05-13,22:17:00,2,broadband,2 + broadband
2026-05-13 22:17:00,S,,,MOBITEL_S,NO,NO,NO,NO,False,,,NO,NO,0,0,24,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,114,,0,False,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2323.92,S2,YES,NO,0,0,311,,0,False,False,False,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,4.0,addon,S41213,NO,NO,YES,NO,True,0.0,S41,NO,NO,0,0,171,,0,False,True,True,True,False,2026-05-13,22:17:00,4,addon,4 + addon
2026-05-13 22:17:00,S,4.0,extragb,S41t,NO,NO,NO,NO,True,-203.08,S41,YES,NO,0,0,280,,0,False,False,True,True,False,2026-05-13,22:17:00,4,extragb,4 + extragb
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,7781.89,S2,NO,NO,0,0,66,,0,True,True,True,True,False,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5984.94,S2,YES,YES,1200,0,1332,,1200,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,63,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,31,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,3802.31,S41,YES,YES,1115,237,1454,,1352,False,False,False,False,True,2026-05-13,22:17:00,4,extragb,4 + extragb
2026-05-13 22:17:00,E,2.0,peotv,E21,NO,NO,NO,NO,True,4787.28,E2,YES,YES,864,178,1145,,1042,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,15.81,S2,YES,NO,0,0,1077,,0,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,3.0,,S3,NO,NO,NO,NO,False,,S3,YES,NO,0,0,1247,,0,False,False,False,False,True,2026-05-13,22:17:00,3,Null,3 + Null
2026-05-13 22:17:00,S,,,S,NO,NO,NO,NO,True,2387.08,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,E,,,E,NO,NO,NO,NO,False,,,NO,NO,0,0,9,,0,True,True,True,True,False,2026-05-13,22:17:00,Null,Null,Null + Null
2026-05-13 22:17:00,E,4.0,extragb,E4112,NO,NO,NO,NO,True,31967.01,E41,NO,NO,0,0,16,,0,True,True,True,True,False,2026-05-13,22:17:00,4,extragb,4 + extragb
2026-05-13 22:17:00,S,3.0,,S3,NO,NO,NO,NO,True,10583.57,S3,YES,NO,0,0,316,,0,False,False,False,True,False,2026-05-13,22:17:00,3,Null,3 + Null
2026-05-13 22:17:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,0.0,S2,YES,NO,0,0,743,,0,False,False,False,False,True,2026-05-13,22:17:00,2,peotv,2 + peotv
2026-05-13 22:17:00,S,3.0,,S3,NO,NO,NO,NO,True,5865.06,S3,NO,NO,0,0,118,,0,False,True,True,True,False,2026-05-13,22:17:00,3,Null,3 + Null
2026-05-13 22:17:00,S,3.0,,S3,NO,NO,NO,NO,True,10460.08,S3,NO,NO,0,0,98,,0,True,True,True,True,False,2026-05-13,22:17:00,3,Null,3 + Null
2026-05-13 22:17:00,S,5.0,,S5,NO,NO,NO,NO,True,6202.97,S5,NO,NO,0,0,59,,0,True,True,True,True,False,2026-05-13,22:17:00,5,Null,5 + Null
2026-05-13 22:17:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,2149.91,S2,YES,NO,0,0,1005,,0,False,False,False,False,True,2026-05-13,22:17:00,2,broadband,2 + broadband
2026-05-13 22:16:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,-4.43,S41,NO,NO,0,0,54,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,6393.92,S2,YES,YES,1200,0,1303,,1200,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,0.0,S2,YES,NO,0,0,310,,0,False,False,False,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,E,,,E,NO,NO,NO,NO,False,,,NO,NO,0,0,18,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,10161.32,S2,NO,NO,0,0,70,,0,True,True,True,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,78,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,85,,0,True,True,True,True,False,2026-05-13,22:16:00,1,Null,1 + Null
2026-05-13 22:16:00,S,7.0,,S7,NO,NO,NO,NO,True,4443.03,S7,YES,YES,1167,82,1370,,1249,False,False,False,False,True,2026-05-13,22:16:00,7,Null,7 + Null
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,44,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,-0.03,S41,NO,NO,0,0,74,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,15,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,27,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,6955.79,S2,YES,NO,0,0,626,,0,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-0.02,S2,YES,NO,0,0,98,,0,True,True,True,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,561.6,S3,NO,NO,0,0,120,,0,False,True,True,True,False,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,1807.2,S2,NO,NO,0,0,49,,0,True,True,True,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,14103.45,S3,NO,NO,0,0,69,,0,True,True,True,True,False,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,1.0,,MOBITEL_SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,326,,0,False,False,False,True,False,2026-05-13,22:16:00,1,Null,1 + Null
2026-05-13 22:16:00,S,7.0,,S7,NO,NO,NO,NO,True,5089.08,S7,YES,NO,0,0,137,,0,False,True,True,True,False,2026-05-13,22:16:00,7,Null,7 + Null
2026-05-13 22:16:00,S,7.0,,S7,NO,NO,NO,NO,True,3626.52,S7,YES,NO,0,0,334,,0,False,False,False,True,False,2026-05-13,22:16:00,7,Null,7 + Null
2026-05-13 22:16:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,4827.27,S41,NO,NO,0,0,92,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,7081.27,S2,YES,NO,0,0,989,,0,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5763.71,S2,YES,YES,1158,75,1319,,1233,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,4808.72,S3,YES,NO,0,0,608,,0,False,False,False,False,True,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,2.0,other,S2t,NO,NO,NO,NO,True,5366.8,S2,YES,NO,0,0,649,,0,False,False,False,False,True,2026-05-13,22:16:00,2,other,2 + other
2026-05-13 22:16:00,T,,,T,NO,NO,NO,NO,False,,,NO,NO,0,0,6,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,8884.62,S41,NO,NO,0,0,58,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5092.49,S2,YES,NO,0,0,337,,0,False,False,False,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,21306.55,S41,NO,NO,0,0,36,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,7075.04,S2,YES,YES,1200,0,1309,,1200,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,119,,0,False,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,7.0,,S7,NO,NO,NO,NO,True,3100.39,S7,YES,YES,1106,229,1445,,1335,False,False,False,False,True,2026-05-13,22:16:00,7,Null,7 + Null
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,-13.86,S3,NO,NO,0,0,77,,0,True,True,True,True,False,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,4.0,extragb,S4112,NO,NO,NO,NO,True,4839.41,S41,NO,NO,0,0,93,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,24109.42,S2,YES,NO,0,0,836,,0,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,0.0,S2,YES,NO,0,0,309,,0,False,False,False,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,-51.98,S41,NO,NO,0,0,28,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,21,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,34,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,4.0,extragb,S41t,NO,NO,NO,NO,True,6900.0,S41,YES,NO,0,0,173,,0,False,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,7.0,,S7,NO,NO,NO,NO,True,12038.08,S7,YES,NO,0,0,707,,0,False,False,False,False,True,2026-05-13,22:16:00,7,Null,7 + Null
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,6021.89,S2,YES,NO,0,0,308,,0,False,False,False,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,30,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,12630.5,S3,NO,NO,0,0,75,,0,True,True,True,True,False,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,1.0,,MOBITEL_SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,243,,0,False,False,True,True,False,2026-05-13,22:16:00,1,Null,1 + Null
2026-05-13 22:16:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,5166.3,S2,YES,NO,0,0,356,,0,False,False,False,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-0.1,S2,YES,NO,0,0,563,,0,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4905.7,S2,YES,NO,0,0,648,,0,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,1.0,,S1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,152,,0,False,True,True,True,False,2026-05-13,22:16:00,1,Null,1 + Null
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,8653.85,S3,YES,NO,0,0,651,,0,False,False,False,False,True,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,2.0,peotv,MOBITEL_S21,NO,YES,NO,NO,True,-806.29,S2,YES,NO,0,0,424,,0,False,False,False,True,False,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,10,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,511,,0,False,False,False,False,True,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,9035.43,S2,YES,YES,1104,137,1350,,1241,False,False,False,False,True,2026-05-13,22:16:00,2,peotv,2 + peotv
2026-05-13 22:16:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,1985.25,S41,NO,NO,0,0,46,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,48603.82,S41,NO,NO,0,0,14,,0,True,True,True,True,False,2026-05-13,22:16:00,4,extragb,4 + extragb
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,20,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,-2019.79,S3,NO,NO,0,0,67,,0,True,True,True,True,False,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,18,,0,True,True,True,True,False,2026-05-13,22:16:00,Null,Null,Null + Null
2026-05-13 22:16:00,E,3.0,,E3,NO,NO,NO,NO,True,0.0,E3,YES,NO,0,0,522,,0,False,False,False,False,True,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:16:00,S,3.0,,S3,NO,NO,NO,NO,True,-89.13,S3,YES,NO,0,0,167,,0,False,True,True,True,False,2026-05-13,22:16:00,3,Null,3 + Null
2026-05-13 22:15:00,S,3.0,,S3,NO,NO,NO,NO,True,488.81,S3,YES,NO,0,0,175,,0,False,True,True,True,False,2026-05-13,22:15:00,3,Null,3 + Null
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,274.35,S2,YES,NO,0,0,182,,0,False,True,True,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-71.41,S2,YES,NO,0,0,947,,0,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,-632.02,S2,YES,NO,0,0,345,,0,False,False,False,True,False,2026-05-13,22:15:00,2,broadband,2 + broadband
2026-05-13 22:15:00,S,4.0,extragb,S4112,NO,NO,NO,NO,True,-6386.81,S41,NO,NO,0,0,57,,0,True,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-516.38,S2,YES,NO,0,0,1227,,0,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,9614.05,S2,YES,NO,0,0,417,,0,False,False,False,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4208.74,S2,YES,NO,0,0,411,,0,False,False,False,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,3887.56,S2,YES,YES,1151,59,1272,,1210,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-76.96,S2,YES,YES,1118,155,1338,,1273,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,9427.18,S2,YES,NO,0,0,635,,0,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,voice,S23,NO,NO,NO,NO,True,2079.11,S2,NO,NO,0,0,155,,0,False,True,True,True,False,2026-05-13,22:15:00,2,voice,2 + voice
2026-05-13 22:15:00,E,,,E,NO,NO,NO,NO,False,,,NO,NO,0,0,27,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,14,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,3105.21,S41,NO,NO,0,0,47,,0,True,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,3.0,,S3,NO,NO,NO,NO,True,0.0,S3,YES,NO,0,0,441,,0,False,False,False,True,False,2026-05-13,22:15:00,3,Null,3 + Null
2026-05-13 22:15:00,E,4.0,extragb,E41121,NO,NO,NO,YES,True,13866.31,E41,NO,NO,0,0,60,,0,True,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2385.19,S2,YES,NO,0,0,241,,0,False,False,True,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,4.0,,MOBITEL_S41,NO,NO,NO,NO,True,116.42,S41,NO,NO,0,0,46,,0,True,True,True,True,False,2026-05-13,22:15:00,4,Null,4 + Null
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-1021.28,S2,YES,NO,0,0,777,,0,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5218.37,S2,YES,NO,0,0,470,,0,False,False,False,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,27,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-11.53,S2,YES,NO,0,0,225,,0,False,False,True,True,False,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,4.0,extragb,S41121,NO,NO,NO,YES,True,2605.84,S41,NO,NO,0,0,114,,0,False,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,,,MOBITEL_S,NO,NO,NO,NO,True,10161.32,,NO,NO,0,0,11,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,24,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,75,,0,True,True,True,True,False,2026-05-13,22:15:00,Null,Null,Null + Null
2026-05-13 22:15:00,S,7.0,,S7,NO,NO,NO,NO,False,,S7,YES,NO,0,0,305,,0,False,False,False,True,False,2026-05-13,22:15:00,7,Null,7 + Null
2026-05-13 22:15:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,6059.8,S41,NO,NO,0,0,49,,0,True,True,True,True,False,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,1327.31,S2,YES,NO,0,0,669,,0,False,False,False,False,True,2026-05-13,22:15:00,2,peotv,2 + peotv
2026-05-13 22:15:00,S,4.0,extragb,S41i,NO,NO,NO,NO,True,6374.56,S41,YES,YES,1150,40,1233,,1190,False,False,False,False,True,2026-05-13,22:15:00,4,extragb,4 + extragb
2026-05-13 22:15:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,703,,0,False,False,False,False,True,2026-05-13,22:15:00,1,Null,1 + Null
